id,case_id,type,created_at,duration_minutes,advocate_id
6581,1211,doc_request,2025-05-15T03:09:17.674656,0.0,20
6582,1211,doc_request,2025-05-14T00:13:03.310086,0.0,20
6583,1211,chat,2025-05-12T23:30:51.075561,21.4,20
6584,1211,email,2025-05-13T07:49:56.618333,20.3,20
6585,1211,insurer_followup,2025-05-14T16:18:55.204960,24.7,20
6586,1211,email,2025-05-13T06:22:44.818514,4.2,20
6587,1211,email,2025-05-15T05:37:53.558277,13.7,20
6588,1212,call,2026-01-18T18:28:17.934165,7.1,26
6589,1212,insurer_followup,2026-01-20T05:13:13.759976,24.9,26
6590,1212,email,2026-01-21T03:08:12.102918,9.9,26
6591,1212,call,2026-01-19T15:56:42.696121,29.8,26
6592,1212,call,2026-01-20T11:58:09.260804,6.0,26
6593,1212,email,2026-01-19T09:59:05.194638,18.7,26
6594,1213,call,2026-01-15T12:24:22.965438,5.4,7
6595,1213,call,2026-01-16T23:21:28.486996,19.4,7
6596,1213,call,2026-01-16T14:30:18.622076,19.4,7
6597,1213,email,2026-01-16T14:48:51.121570,17.3,7
6598,1213,email,2026-01-17T00:01:53.249477,8.6,7
6599,1213,call,2026-01-16T23:53:01.680528,17.1,7
6600,1213,doc_request,2026-01-16T04:10:25.462654,0.0,7
6601,1213,doc_request,2026-01-17T18:52:24.661823,0.0,7
6602,1213,call,2026-01-17T06:58:21.307531,28.6,7
6603,1214,call,2025-07-23T03:37:06.072321,14.6,10
6604,1214,insurer_followup,2025-07-23T18:04:04.264635,18.5,10
6605,1214,doc_request,2025-07-25T07:44:45.570728,0.0,10
6606,1215,call,2025-05-13T12:12:03.022343,10.6,30
6607,1215,insurer_followup,2025-05-14T16:53:20.236198,10.1,30
6608,1215,email,2025-05-15T14:58:12.417972,20.2,30
6609,1215,email,2025-05-16T05:44:04.915191,6.2,30
6610,1215,email,2025-05-15T14:47:57.879782,11.1,30
6611,1216,call,2025-07-12T15:00:57.977974,23.0,3
6612,1216,doc_request,2025-07-12T17:00:57.977974,0.0,3
6613,1216,insurer_followup,2025-07-14T02:53:07.491135,39.7,3
6614,1216,email,2025-07-14T06:59:02.671871,29.8,3
6615,1216,call,2025-07-15T08:24:49.332716,27.7,3
6616,1216,call,2025-07-14T10:19:29.094228,5.2,3
6617,1216,doc_request,2025-07-13T03:10:19.448594,0.0,3
6618,1217,call,2025-10-17T09:41:19.015473,21.5,20
6619,1217,insurer_followup,2025-10-19T03:05:25.389575,29.5,20
6620,1217,email,2025-10-20T09:10:59.217544,13.4,20
6621,1217,chat,2025-10-18T17:56:38.831515,18.7,20
6622,1218,call,2025-11-27T19:28:18.866030,8.1,23
6623,1218,insurer_followup,2025-11-29T13:38:56.338769,25.3,23
6624,1218,call,2025-11-29T12:30:20.217891,16.0,23
6625,1218,email,2025-11-30T11:06:33.546598,26.9,23
6626,1219,call,2025-04-14T20:21:38.168324,8.2,22
6627,1219,call,2025-04-15T19:21:15.393659,22.4,22
6628,1219,email,2025-04-15T15:15:11.133488,20.0,22
6629,1219,email,2025-04-15T21:04:33.081408,3.3,22
6630,1219,call,2025-04-17T19:02:23.182278,15.1,22
6631,1219,email,2025-04-17T05:41:04.400302,5.1,22
6632,1219,call,2025-04-16T06:08:13.235904,5.0,22
6633,1220,call,2025-08-16T04:17:02.179427,8.2,2
6634,1220,doc_request,2025-08-16T09:32:41.100168,0.0,2
6635,1221,call,2026-02-28T08:29:40.037411,12.1,30
6636,1221,doc_request,2026-02-28T10:29:40.037411,0.0,30
6637,1221,chat,2026-02-28T21:33:01.030935,19.4,30
6638,1221,doc_request,2026-03-01T05:56:56.070603,0.0,30
6639,1221,email,2026-03-02T06:51:09.307676,22.0,30
6640,1221,chat,2026-03-01T03:43:12.513186,13.7,30
6641,1222,call,2025-06-24T09:38:56.871823,16.2,20
6642,1222,email,2025-06-25T19:56:41.360044,18.9,20
6643,1222,email,2025-06-25T04:29:26.176209,21.0,20
6644,1222,call,2025-06-26T03:30:24.553761,19.1,20
6645,1222,insurer_followup,2025-06-26T19:44:33.720100,29.1,20
6646,1222,email,2025-06-25T18:37:12.594070,16.0,20
6647,1222,email,2025-06-25T22:29:58.454981,27.8,20
6648,1222,call,2025-06-24T17:29:30.063810,15.0,20
6649,1223,call,2025-11-18T21:08:18.040278,19.1,13
6650,1223,call,2025-11-21T11:07:24.428684,13.2,13
6651,1223,doc_request,2025-11-20T18:34:06.097945,0.0,13
6652,1224,call,2025-04-27T06:06:44.594270,11.3,27
6653,1224,doc_request,2025-04-27T08:06:44.594270,0.0,27
6654,1224,email,2025-04-28T03:49:52.626501,16.1,27
6655,1224,email,2025-04-27T13:18:50.369361,6.8,27
6656,1224,call,2025-04-28T04:06:31.171193,22.0,27
6657,1224,doc_request,2025-04-27T08:40:08.355740,0.0,27
6658,1225,call,2025-06-13T20:08:05.489947,16.3,1
6659,1225,doc_request,2025-06-14T07:33:37.580065,0.0,1
6660,1225,doc_request,2025-06-14T17:43:22.710823,0.0,1
6661,1225,call,2025-06-14T15:31:45.931674,28.0,1
6662,1225,chat,2025-06-15T03:41:53.465362,27.9,1
6663,1226,call,2025-05-04T15:32:32.735947,10.8,22
6664,1226,doc_request,2025-05-04T17:32:32.735947,0.0,22
6665,1226,chat,2025-05-05T09:05:01.150405,3.8,22
6666,1226,chat,2025-05-06T10:18:47.568470,27.4,22
6667,1226,call,2025-05-06T15:51:46.699984,6.1,22
6668,1226,chat,2025-05-05T16:10:24.232773,13.7,22
6669,1226,insurer_followup,2025-05-07T04:34:35.526504,5.5,22
6670,1226,call,2025-05-05T08:51:55.304667,4.3,22
6671,1226,call,2025-05-06T18:21:25.732205,20.9,22
6672,1227,call,2025-12-10T05:16:14.391271,14.2,20
6673,1227,doc_request,2025-12-10T07:16:14.391271,0.0,20
6674,1227,call,2025-12-11T22:58:35.660967,28.7,20
6675,1228,call,2025-07-11T22:50:33.579355,12.2,16
6676,1228,doc_request,2025-07-12T00:50:33.579355,0.0,16
6677,1228,doc_request,2025-07-14T19:27:10.423979,0.0,16
6678,1228,call,2025-07-14T22:46:02.908962,28.5,16
6679,1228,email,2025-07-14T02:14:15.678617,29.9,16
6680,1229,call,2025-06-12T22:36:28.385131,24.5,11
6681,1229,call,2025-06-13T15:31:32.107833,25.5,11
6682,1229,email,2025-06-14T10:16:59.069802,4.2,11
6683,1229,insurer_followup,2025-06-15T11:30:36.195262,5.6,11
6684,1229,call,2025-06-15T14:17:14.437393,7.6,11
6685,1230,call,2025-11-26T14:36:22.888072,8.1,20
6686,1230,call,2025-11-28T11:46:01.185363,26.4,20
6687,1230,email,2025-11-29T11:03:25.698631,10.0,20
6688,1230,chat,2025-11-29T13:24:14.918521,8.6,20
6689,1230,call,2025-11-27T19:17:42.427105,21.7,20
6690,1231,call,2025-09-14T17:38:41.318900,13.5,16
6691,1231,insurer_followup,2025-09-15T20:11:20.126493,37.5,16
6692,1231,call,2025-09-15T17:33:40.587315,28.7,16
6693,1231,email,2025-09-15T13:06:48.231172,4.1,16
6694,1231,chat,2025-09-15T15:01:01.570894,4.7,16
6695,1231,insurer_followup,2025-09-16T10:38:33.681519,29.8,16
6696,1231,chat,2025-09-14T21:55:22.275879,4.4,16
6697,1231,email,2025-09-17T10:14:15.944916,27.9,16
6698,1231,email,2025-09-16T21:11:09.690975,11.9,16
6699,1231,insurer_followup,2025-09-17T15:20:06.892162,27.9,16
6700,1231,call,2025-09-16T15:32:40.089087,29.0,16
6701,1232,call,2025-11-09T08:26:56.708258,14.6,12
6702,1232,doc_request,2025-11-11T17:04:52.418340,0.0,12
6703,1232,call,2025-11-11T11:38:37.989196,28.0,12
6704,1232,insurer_followup,2025-11-11T15:24:38.523548,19.4,12
6705,1232,doc_request,2025-11-10T15:38:55.800488,0.0,12
6706,1232,email,2025-11-10T04:24:57.172124,27.1,12
6707,1233,call,2025-09-02T07:11:49.749094,12.5,5
6708,1234,call,2025-11-09T22:27:29.516796,12.0,12
6709,1234,call,2025-11-12T11:04:32.472757,11.4,12
6710,1235,call,2026-01-11T07:31:08.313752,22.3,12
6711,1235,doc_request,2026-01-11T09:31:08.313752,0.0,12
6712,1235,chat,2026-01-13T14:31:03.004051,26.7,12
6713,1235,email,2026-01-13T07:55:25.369464,14.2,12
6714,1236,call,2026-02-13T21:47:01.946343,7.2,3
6715,1236,doc_request,2026-02-13T23:47:01.946343,0.0,3
6716,1236,chat,2026-02-16T02:48:26.914573,26.0,3
6717,1236,email,2026-02-16T13:22:14.058522,7.3,3
6718,1236,call,2026-02-16T06:11:10.186672,6.1,3
6719,1236,doc_request,2026-02-15T15:06:24.690310,0.0,3
6720,1237,call,2026-01-01T07:53:43.654959,6.9,23
6721,1237,doc_request,2026-01-01T09:53:43.654959,0.0,23
6722,1237,insurer_followup,2026-01-01T13:46:53.850271,3.6,23
6723,1237,chat,2026-01-01T15:11:24.592535,24.2,23
6724,1237,insurer_followup,2026-01-02T09:01:04.001013,4.1,23
6725,1237,chat,2026-01-01T21:49:25.437949,17.8,23
6726,1238,call,2025-04-13T21:57:56.434183,22.0,15
6727,1238,doc_request,2025-04-13T23:57:56.434183,0.0,15
6728,1238,call,2025-04-14T22:47:33.393457,10.3,15
6729,1238,insurer_followup,2025-04-14T20:14:38.838895,27.5,15
6730,1238,call,2025-04-14T19:29:42.698644,29.3,15
6731,1239,call,2025-08-12T10:25:49.515688,10.2,12
6732,1239,doc_request,2025-08-12T12:25:49.515688,0.0,12
6733,1239,chat,2025-08-14T16:50:26.935216,20.0,12
6734,1239,call,2025-08-14T01:31:58.285141,12.4,12
6735,1239,chat,2025-08-12T15:29:03.548312,6.3,12
6736,1239,email,2025-08-13T19:06:29.761202,14.2,12
6737,1239,call,2025-08-14T18:23:38.413596,16.8,12
6738,1239,insurer_followup,2025-08-15T01:52:26.570935,15.0,12
6739,1240,call,2025-06-25T00:24:01.336830,10.9,22
6740,1240,chat,2025-06-25T20:14:07.555310,18.2,22
6741,1241,call,2025-12-03T23:23:05.870310,15.1,15
6742,1241,doc_request,2025-12-04T01:23:05.870310,0.0,15
6743,1241,insurer_followup,2025-12-05T06:34:42.994295,37.2,15
6744,1241,insurer_followup,2025-12-04T01:46:31.514967,20.8,15
6745,1241,email,2025-12-04T06:53:12.101531,4.2,15
6746,1241,insurer_followup,2025-12-05T14:49:34.308001,8.9,15
6747,1241,chat,2025-12-05T02:34:52.583847,21.1,15
6748,1241,email,2025-12-04T17:10:44.950671,24.2,15
6749,1241,email,2025-12-05T04:47:07.214407,21.4,15
6750,1241,call,2025-12-04T23:17:13.891843,15.4,15
6751,1242,call,2025-07-30T01:42:19.982534,6.7,10
6752,1242,chat,2025-07-30T05:45:22.601265,3.4,10
6753,1242,insurer_followup,2025-08-01T03:51:08.555654,12.4,10
6754,1242,email,2025-08-01T23:00:47.414649,17.5,10
6755,1242,insurer_followup,2025-07-30T04:07:23.570446,27.6,10
6756,1243,call,2025-09-01T07:45:14.263147,16.1,13
6757,1243,doc_request,2025-09-01T09:45:14.263147,0.0,13
6758,1243,call,2025-09-01T22:17:07.147011,12.9,13
6759,1244,call,2025-03-09T13:09:22.597507,7.1,1
6760,1244,chat,2025-03-10T21:06:31.942615,24.6,1
6761,1244,chat,2025-03-10T21:29:56.689920,21.6,1
6762,1244,call,2025-03-11T09:26:38.875259,25.3,1
6763,1244,call,2025-03-11T05:52:57.494587,18.8,1
6764,1244,call,2025-03-09T23:22:07.305868,28.7,1
6765,1244,call,2025-03-11T08:35:13.839618,12.8,1
6766,1244,call,2025-03-10T22:49:46.317175,12.8,1
6767,1244,call,2025-03-11T01:07:32.339818,14.4,1
6768,1244,insurer_followup,2025-03-12T01:10:08.262879,10.6,1
6769,1244,insurer_followup,2025-03-11T15:19:27.925138,21.3,1
6770,1244,email,2025-03-09T22:18:51.641183,4.2,1
6771,1245,call,2026-02-01T06:45:59.521957,16.9,12
6772,1245,insurer_followup,2026-02-03T21:33:24.983027,30.6,12
6773,1245,doc_request,2026-02-03T04:43:48.144127,0.0,12
6774,1245,doc_request,2026-02-03T02:07:45.682201,0.0,12
6775,1245,email,2026-02-04T05:59:38.197815,5.4,12
6776,1245,call,2026-02-03T07:44:55.120997,23.4,12
6777,1246,call,2025-11-10T16:31:32.035392,21.0,13
6778,1246,call,2025-11-10T22:47:00.724387,5.6,13
6779,1247,call,2025-12-04T15:04:37.291859,16.2,30
6780,1247,chat,2025-12-04T19:45:29.340905,25.2,30
6781,1247,call,2025-12-04T19:46:15.475303,13.9,30
6782,1247,email,2025-12-06T14:30:08.153046,22.9,30
6783,1247,call,2025-12-05T20:57:08.009143,4.7,30
6784,1248,call,2025-10-02T09:24:31.343687,23.0,12
6785,1248,insurer_followup,2025-10-04T06:44:33.197575,19.8,12
6786,1248,chat,2025-10-03T09:40:17.350294,27.3,12
6787,1248,chat,2025-10-04T16:08:17.160045,14.2,12
6788,1248,chat,2025-10-05T08:11:17.345662,24.7,12
6789,1249,call,2025-08-11T10:07:25.348307,11.9,10
6790,1249,doc_request,2025-08-11T12:07:25.348307,0.0,10
6791,1249,email,2025-08-14T04:46:55.723411,13.4,10
6792,1249,call,2025-08-14T09:12:17.859074,12.7,10
6793,1249,chat,2025-08-14T08:46:51.323439,16.2,10
6794,1249,doc_request,2025-08-14T04:57:09.841154,0.0,10
6795,1249,call,2025-08-13T07:26:30.355343,26.6,10
6796,1249,doc_request,2025-08-12T13:17:41.227035,0.0,10
6797,1249,insurer_followup,2025-08-14T09:42:56.194502,13.5,10
6798,1250,call,2025-06-01T11:04:06.511453,10.4,16
6799,1250,doc_request,2025-06-01T13:04:06.511453,0.0,16
6800,1250,email,2025-06-03T07:56:44.551180,28.1,16
6801,1250,doc_request,2025-06-03T22:25:30.416467,0.0,16
6802,1251,call,2025-09-17T05:45:00.408161,23.1,6
6803,1251,call,2025-09-18T18:36:40.877411,25.7,6
6804,1251,email,2025-09-19T23:47:01.838254,10.8,6
6805,1251,call,2025-09-17T15:57:30.788020,4.4,6
6806,1251,chat,2025-09-17T08:03:45.795220,17.6,6
6807,1251,insurer_followup,2025-09-18T19:49:09.498800,29.1,6
6808,1252,call,2025-07-12T07:09:08.070477,9.8,27
6809,1252,doc_request,2025-07-14T14:01:10.202557,0.0,27
6810,1252,call,2025-07-13T01:21:10.561799,3.2,27
6811,1252,call,2025-07-13T15:17:38.090224,24.9,27
6812,1253,call,2026-01-24T05:23:56.266134,21.7,30
6813,1253,doc_request,2026-01-24T07:23:56.266134,0.0,30
6814,1253,email,2026-01-25T12:23:06.632610,19.4,30
6815,1253,email,2026-01-26T19:04:48.865843,27.0,30
6816,1253,email,2026-01-25T10:15:57.154224,25.9,30
6817,1253,chat,2026-01-25T00:32:50.254438,24.5,30
6818,1253,chat,2026-01-25T03:19:22.514244,19.5,30
6819,1253,doc_request,2026-01-24T10:57:52.863697,0.0,30
6820,1253,email,2026-01-25T05:26:26.290032,9.5,30
6821,1254,call,2025-06-27T07:28:19.992636,10.3,29
6822,1254,doc_request,2025-06-27T09:28:19.992636,0.0,29
6823,1254,chat,2025-06-27T10:30:18.555953,17.3,29
6824,1255,call,2025-04-28T11:58:33.532658,5.5,21
6825,1255,chat,2025-05-01T01:23:21.630263,12.9,21
6826,1255,call,2025-05-01T11:49:15.963716,28.5,21
6827,1255,insurer_followup,2025-04-28T17:19:10.332452,24.5,21
6828,1256,call,2025-10-15T06:41:21.504590,22.9,11
6829,1256,doc_request,2025-10-15T08:41:21.504590,0.0,11
6830,1256,insurer_followup,2025-10-18T01:39:01.513823,26.4,11
6831,1256,insurer_followup,2025-10-18T03:15:07.969960,11.9,11
6832,1256,insurer_followup,2025-10-16T18:26:35.123095,16.7,11
6833,1256,call,2025-10-15T08:42:21.403090,16.1,11
6834,1256,call,2025-10-15T10:23:40.659296,7.4,11
6835,1256,call,2025-10-16T07:28:28.214903,7.4,11
6836,1257,call,2026-02-03T03:51:18.076808,8.7,12
6837,1257,doc_request,2026-02-03T05:51:18.076808,0.0,12
6838,1257,insurer_followup,2026-02-05T06:23:52.083665,12.7,12
6839,1257,chat,2026-02-04T04:13:38.001491,4.5,12
6840,1257,call,2026-02-03T19:03:07.745836,15.6,12
6841,1257,chat,2026-02-03T12:17:09.579908,16.8,12
6842,1257,insurer_followup,2026-02-05T04:55:44.758584,12.3,12
6843,1257,call,2026-02-05T08:13:25.662856,29.6,12
6844,1257,email,2026-02-05T01:25:13.287877,26.7,12
6845,1257,call,2026-02-05T02:18:44.052637,3.7,12
6846,1258,call,2025-07-20T20:44:41.533257,20.0,14
6847,1258,call,2025-07-23T08:15:54.516708,3.6,14
6848,1258,doc_request,2025-07-23T00:40:04.133717,0.0,14
6849,1258,email,2025-07-22T09:13:40.109922,4.1,14
6850,1258,insurer_followup,2025-07-21T17:59:03.337459,4.8,14
6851,1259,call,2025-03-26T16:33:42.218605,13.6,27
6852,1259,doc_request,2025-03-28T12:49:16.463333,0.0,27
6853,1259,doc_request,2025-03-27T09:42:02.119230,0.0,27
6854,1259,email,2025-03-28T03:39:33.339734,6.9,27
6855,1259,email,2025-03-29T00:45:46.411144,27.1,27
6856,1259,chat,2025-03-28T11:26:08.966871,16.8,27
6857,1259,call,2025-03-29T05:10:38.185096,18.3,27
6858,1260,call,2026-01-28T03:20:05.147983,8.0,20
6859,1260,call,2026-01-28T17:48:23.331317,4.3,20
6860,1260,chat,2026-01-31T01:50:52.710404,8.4,20
6861,1260,chat,2026-01-30T14:07:07.183911,7.0,20
6862,1260,doc_request,2026-01-30T15:23:43.506965,0.0,20
6863,1260,call,2026-01-28T19:35:08.728180,25.8,20
6864,1260,call,2026-01-30T00:25:48.942056,11.4,20
6865,1261,call,2025-04-26T07:14:30.827215,24.8,10
6866,1261,insurer_followup,2025-04-27T10:34:43.628448,16.7,10
6867,1261,email,2025-04-27T15:21:34.795874,26.5,10
6868,1261,call,2025-04-27T15:23:21.999840,14.5,10
6869,1261,call,2025-04-28T08:42:04.086203,20.8,10
6870,1261,insurer_followup,2025-04-29T00:19:14.966698,21.7,10
6871,1261,doc_request,2025-04-28T02:58:28.337223,0.0,10
6872,1262,call,2026-03-04T14:37:53.673718,12.5,2
6873,1262,doc_request,2026-03-04T16:37:53.673718,0.0,2
6874,1262,doc_request,2026-03-05T22:04:53.326346,0.0,2
6875,1262,doc_request,2026-03-05T18:24:09.967979,0.0,2
6876,1263,call,2026-02-04T18:31:57.070295,16.7,15
6877,1263,doc_request,2026-02-04T20:31:57.070295,0.0,15
6878,1263,chat,2026-02-07T12:39:46.073814,9.3,15
6879,1263,insurer_followup,2026-02-06T18:14:55.102447,17.4,15
6880,1263,email,2026-02-06T15:44:54.140969,26.7,15
6881,1263,call,2026-02-07T03:12:23.108071,21.2,15
6882,1263,call,2026-02-04T23:46:41.904898,10.6,15
6883,1264,call,2025-08-21T14:50:19.402929,21.2,12
6884,1264,call,2025-08-22T09:41:09.781043,17.0,12
6885,1264,call,2025-08-23T13:02:00.838704,20.9,12
6886,1264,doc_request,2025-08-22T19:53:58.880429,0.0,12
6887,1264,email,2025-08-22T15:32:47.159133,22.3,12
6888,1264,call,2025-08-22T03:35:16.474458,3.2,12
6889,1265,call,2025-05-26T14:27:46.960576,20.6,1
6890,1265,doc_request,2025-05-26T16:27:46.960576,0.0,1
6891,1265,doc_request,2025-05-27T09:37:26.998152,0.0,1
6892,1266,call,2026-02-25T05:04:13.142535,23.3,22
6893,1266,insurer_followup,2026-02-27T01:38:59.652474,19.1,22
6894,1266,chat,2026-02-25T09:52:39.487686,7.1,22
6895,1266,call,2026-02-25T10:04:04.885829,11.5,22
6896,1266,email,2026-02-27T10:25:43.419918,28.7,22
6897,1266,email,2026-02-25T21:14:52.529315,12.6,22
6898,1267,call,2026-02-14T10:32:05.163105,24.4,27
6899,1267,insurer_followup,2026-02-16T09:50:24.975909,25.9,27
6900,1267,doc_request,2026-02-16T23:33:15.238413,0.0,27
6901,1267,call,2026-02-17T08:51:42.698548,8.1,27
6902,1267,email,2026-02-17T00:20:45.193160,3.8,27
6903,1267,insurer_followup,2026-02-16T07:08:39.029025,17.6,27
6904,1268,call,2026-02-11T01:57:33.392379,10.9,27
6905,1268,email,2026-02-12T14:57:29.658034,15.6,27
6906,1268,email,2026-02-11T10:54:30.843665,13.7,27
6907,1269,call,2026-03-06T03:00:51.637030,7.1,25
6908,1269,doc_request,2026-03-06T05:00:51.637030,0.0,25
6909,1269,email,2026-03-07T16:30:17.808533,24.5,25
6910,1269,chat,2026-03-08T15:04:38.985870,8.1,25
6911,1269,insurer_followup,2026-03-07T13:14:30.981098,21.5,25
6912,1269,email,2026-03-07T16:23:54.207025,26.7,25
6913,1269,email,2026-03-07T19:07:31.262632,3.3,25
6914,1269,insurer_followup,2026-03-07T07:30:08.826621,13.8,25
6915,1269,email,2026-03-08T12:30:10.449600,17.1,25
6916,1269,call,2026-03-08T18:16:53.034497,18.9,25
6917,1270,call,2025-06-22T21:13:26.112343,11.2,1
6918,1270,email,2025-06-24T01:05:16.420478,10.2,1
6919,1270,insurer_followup,2025-06-23T21:48:02.503930,14.4,1
6920,1271,call,2025-04-09T14:51:52.970362,20.5,10
6921,1271,insurer_followup,2025-04-11T12:26:41.572958,14.0,10
6922,1271,call,2025-04-11T13:03:19.559489,19.5,10
6923,1271,insurer_followup,2025-04-11T23:53:50.349245,15.0,10
6924,1271,call,2025-04-10T08:03:02.795164,4.7,10
6925,1271,email,2025-04-10T07:42:49.198310,3.1,10
6926,1271,insurer_followup,2025-04-11T07:05:22.201405,26.9,10
6927,1271,insurer_followup,2025-04-10T10:57:29.556588,29.6,10
6928,1271,call,2025-04-11T07:26:00.023864,25.1,10
6929,1271,insurer_followup,2025-04-12T11:02:58.933652,17.4,10
6930,1271,chat,2025-04-10T06:19:57.147745,24.5,10
6931,1272,call,2025-11-21T23:58:23.978605,15.8,21
6932,1272,chat,2025-11-24T18:13:44.292434,22.9,21
6933,1272,call,2025-11-22T11:27:29.346328,5.7,21
6934,1272,insurer_followup,2025-11-22T06:53:25.531539,21.6,21
6935,1272,chat,2025-11-23T07:32:17.945906,22.6,21
6936,1273,call,2026-02-22T17:24:24.788329,11.0,4
6937,1273,doc_request,2026-02-22T19:24:24.788329,0.0,4
6938,1273,insurer_followup,2026-02-25T13:39:29.108582,28.2,4
6939,1273,email,2026-02-24T11:51:51.048919,11.2,4
6940,1273,email,2026-02-24T16:13:51.795898,22.6,4
6941,1274,call,2025-11-15T21:37:05.176445,5.2,20
6942,1274,doc_request,2025-11-15T23:37:05.176445,0.0,20
6943,1274,chat,2025-11-18T00:48:27.645024,7.7,20
6944,1274,doc_request,2025-11-18T19:54:43.661711,0.0,20
6945,1274,doc_request,2025-11-18T01:02:26.933967,0.0,20
6946,1274,call,2025-11-17T06:20:06.599243,22.8,20
6947,1274,email,2025-11-18T12:49:57.217019,3.6,20
6948,1275,call,2025-07-05T13:27:39.970289,6.6,20
6949,1275,insurer_followup,2025-07-07T12:49:06.388040,38.5,20
6950,1275,email,2025-07-05T22:21:04.516669,14.9,20
6951,1275,call,2025-07-07T17:28:10.113100,7.5,20
6952,1275,doc_request,2025-07-08T11:23:36.301105,0.0,20
6953,1275,chat,2025-07-07T14:16:01.078021,6.7,20
6954,1275,email,2025-07-07T01:05:39.359993,29.1,20
6955,1275,call,2025-07-06T09:06:11.829304,6.0,20
6956,1276,call,2025-12-27T04:56:15.578298,24.5,22
6957,1276,call,2025-12-27T18:04:16.161046,24.8,22
6958,1276,insurer_followup,2025-12-28T07:34:03.526392,15.9,22
6959,1276,call,2025-12-28T13:22:00.077382,11.3,22
6960,1276,insurer_followup,2025-12-27T07:55:12.154422,17.1,22
6961,1276,chat,2025-12-29T08:59:11.217500,27.2,22
6962,1277,call,2025-06-07T21:48:32.501217,20.3,20
6963,1277,doc_request,2025-06-07T23:48:32.501217,0.0,20
6964,1277,insurer_followup,2025-06-09T19:02:07.757723,18.8,20
6965,1277,call,2025-06-10T19:44:44.628331,19.2,20
6966,1277,email,2025-06-10T00:40:01.247020,11.5,20
6967,1277,email,2025-06-09T05:43:46.006265,11.5,20
6968,1278,call,2025-04-14T18:07:23.300452,11.9,10
6969,1279,call,2025-09-10T01:33:28.694367,8.0,20
6970,1279,chat,2025-09-11T18:54:47.260843,15.3,20
6971,1279,email,2025-09-11T22:16:02.058550,4.5,20
6972,1279,call,2025-09-11T11:59:01.126083,22.4,20
6973,1279,call,2025-09-11T12:36:37.811805,14.7,20
6974,1280,call,2025-06-04T14:54:51.033784,5.5,10
6975,1281,call,2025-09-26T14:42:46.549570,11.3,4
6976,1281,doc_request,2025-09-26T16:42:46.549570,0.0,4
6977,1281,call,2025-09-28T22:51:32.690783,17.0,4
6978,1281,insurer_followup,2025-09-27T23:23:36.389436,9.3,4
6979,1282,call,2025-12-03T21:18:30.980163,13.1,14
6980,1282,insurer_followup,2025-12-05T12:06:05.791401,19.6,14
6981,1282,doc_request,2025-12-06T07:33:09.149508,0.0,14
6982,1282,email,2025-12-05T21:57:26.027232,13.5,14
6983,1282,email,2025-12-04T10:10:05.075499,9.8,14
6984,1282,email,2025-12-05T20:45:05.203530,8.0,14
6985,1282,chat,2025-12-05T04:10:05.496967,5.3,14
6986,1283,call,2025-07-20T19:19:40.807141,9.5,4
6987,1283,doc_request,2025-07-20T21:19:40.807141,0.0,4
6988,1283,call,2025-07-21T23:25:57.994039,18.0,4
6989,1283,chat,2025-07-22T12:29:50.009817,16.2,4
6990,1283,email,2025-07-23T14:09:06.766606,25.5,4
6991,1284,call,2025-04-24T08:34:10.714063,16.6,22
6992,1284,chat,2025-04-25T15:17:56.197742,19.9,22
6993,1284,chat,2025-04-24T10:51:15.622749,4.4,22
6994,1284,doc_request,2025-04-24T15:58:12.302714,0.0,22
6995,1284,call,2025-04-25T15:27:03.567673,13.5,22
6996,1285,call,2026-02-05T20:22:44.259448,21.6,10
6997,1285,doc_request,2026-02-05T22:22:44.259448,0.0,10
6998,1285,call,2026-02-08T06:20:07.195253,19.3,10
6999,1285,insurer_followup,2026-02-06T00:55:01.671957,5.3,10
7000,1285,call,2026-02-06T01:39:57.362885,13.6,10
7001,1285,email,2026-02-08T08:47:46.078771,11.7,10
7002,1285,chat,2026-02-06T22:09:58.525091,22.4,10
7003,1285,call,2026-02-06T01:05:27.729426,26.9,10
7004,1286,call,2025-08-20T07:15:43.887997,22.4,4
7005,1286,doc_request,2025-08-20T09:15:43.887997,0.0,4
7006,1286,email,2025-08-20T18:22:57.735676,16.3,4
7007,1286,doc_request,2025-08-21T06:07:49.053648,0.0,4
7008,1286,doc_request,2025-08-22T09:37:25.875623,0.0,4
7009,1286,email,2025-08-20T09:33:34.470369,7.9,4
7010,1286,chat,2025-08-22T11:14:52.890866,21.2,4
7011,1287,call,2025-12-03T18:21:41.537048,16.4,18
7012,1287,doc_request,2025-12-03T20:21:41.537048,0.0,18
7013,1287,doc_request,2025-12-05T20:25:04.179579,0.0,18
7014,1287,doc_request,2025-12-04T00:18:59.242024,0.0,18
7015,1287,call,2025-12-04T10:14:31.893541,29.8,18
7016,1287,doc_request,2025-12-04T22:30:27.660915,0.0,18
7017,1287,insurer_followup,2025-12-05T00:21:07.176767,4.2,18
7018,1287,email,2025-12-05T03:40:55.021736,21.3,18
7019,1287,insurer_followup,2025-12-05T00:38:33.655707,26.3,18
7020,1288,call,2025-06-05T20:26:37.540603,21.3,21
7021,1288,insurer_followup,2025-06-06T13:22:54.091854,3.0,21
7022,1288,call,2025-06-06T08:43:17.003968,3.6,21
7023,1288,call,2025-06-06T17:19:30.627887,15.4,21
7024,1288,doc_request,2025-06-07T03:52:50.366017,0.0,21
7025,1289,call,2025-04-17T17:25:59.380425,9.9,21
7026,1289,doc_request,2025-04-19T16:40:42.028396,0.0,21
