id,case_id,event_type,occurred_at
5500,1164,first_response,2025-12-02T18:43:23.124321
5501,1164,resolved,2025-12-11T02:16:20.649161
5502,1165,opened,2025-08-06T04:16:28
5503,1165,assigned,2025-08-06T05:32:31.686104
5504,1165,first_response,2025-08-06T12:33:01.474529
5505,1165,resolved,2025-08-12T02:46:11.174163
5506,1166,opened,2025-04-30T20:33:02
5507,1166,assigned,2025-04-30T22:26:11.973810
5508,1166,first_response,2025-05-01T22:42:17.427996
5509,1166,escalated,2025-05-03T14:30:44.560266
5510,1166,resolved,2025-05-12T16:59:39.930993
5511,1166,reopened,2025-05-20T16:04:27.411335
5512,1167,opened,2025-10-17T13:06:54
5513,1167,assigned,2025-10-17T16:51:07.800907
5514,1167,first_response,2025-10-17T22:58:33.033027
5515,1167,docs_requested,2025-10-18T00:58:33.033027
5516,1167,docs_received,2025-11-03T01:12:20.799878
5517,1167,escalated,2025-10-19T05:53:11.737691
5518,1167,resolved,2025-11-04T01:12:20.799878
5519,1168,opened,2025-08-04T07:58:13
5520,1168,assigned,2025-08-04T09:05:27.111116
5521,1168,first_response,2025-08-04T22:03:19.785159
5522,1168,docs_requested,2025-08-05T00:03:19.785159
5523,1168,docs_received,2025-08-14T00:05:10.939821
5524,1168,escalated,2025-08-06T12:54:44.583090
5525,1168,resolved,2025-08-15T00:05:10.939821
5526,1169,opened,2025-09-13T07:37:46
5527,1169,assigned,2025-09-13T09:53:57.293094
5528,1169,first_response,2025-09-13T21:53:57.293094
5529,1170,opened,2025-10-03T00:16:20
5530,1170,assigned,2025-10-03T01:18:53.662006
5531,1170,first_response,2025-10-03T12:52:36.789127
5532,1170,resolved,2025-10-09T02:29:07.563289
5533,1171,opened,2025-11-13T21:47:39
5534,1171,assigned,2025-11-14T00:52:27.381339
5535,1171,first_response,2025-11-14T20:01:47.086723
5536,1171,resolved,2025-11-19T22:23:43.840529
5537,1172,opened,2025-09-14T11:19:44
5538,1172,assigned,2025-09-14T13:18:27.398394
5539,1172,first_response,2025-09-15T01:18:27.398394
5540,1173,opened,2025-05-19T23:25:10
5541,1173,assigned,2025-05-20T01:28:31.892980
5542,1173,first_response,2025-05-20T13:28:31.892980
5543,1174,opened,2025-11-03T20:51:14
5544,1174,assigned,2025-11-03T23:43:06.017387
5545,1174,first_response,2025-11-04T07:05:01.588762
5546,1174,resolved,2025-11-12T10:56:47.530005
5547,1175,opened,2025-03-12T00:51:30
5548,1175,assigned,2025-03-12T02:55:37.538876
5549,1175,first_response,2025-03-12T13:46:26.384804
5550,1175,resolved,2025-03-18T00:44:40.651292
5551,1176,opened,2025-08-04T10:09:12
5552,1176,assigned,2025-08-04T12:40:51.577855
5553,1176,first_response,2025-08-05T00:40:51.577855
5554,1177,opened,2025-10-12T09:51:31
5555,1177,assigned,2025-10-12T10:26:03.080452
5556,1177,first_response,2025-10-12T23:51:36.182242
5557,1177,docs_requested,2025-10-13T01:51:36.182242
5558,1177,docs_received,2025-10-22T16:13:25.725535
5559,1177,resolved,2025-10-23T16:13:25.725535
5560,1178,opened,2025-08-14T04:56:34
5561,1178,assigned,2025-08-14T08:15:08.369068
5562,1178,first_response,2025-08-14T14:18:28.915495
5563,1178,resolved,2025-08-17T08:38:09.128143
5564,1179,opened,2025-11-29T05:22:11
5565,1179,assigned,2025-11-29T06:53:42.387923
5566,1179,first_response,2025-11-29T23:26:47.763280
5567,1179,docs_requested,2025-11-30T01:26:47.763280
5568,1179,docs_received,2025-12-08T21:33:56.411243
5569,1179,resolved,2025-12-09T21:33:56.411243
5570,1180,opened,2025-08-16T17:29:27
5571,1180,assigned,2025-08-16T20:54:56.747771
5572,1180,first_response,2025-08-17T11:24:56.477093
5573,1180,resolved,2025-08-17T17:29:27
5574,1181,opened,2025-12-09T02:32:27
5575,1181,assigned,2025-12-09T04:17:44.972687
5576,1181,first_response,2025-12-11T07:48:57.403918
5577,1181,docs_requested,2025-12-11T09:48:57.403918
5578,1181,docs_received,2025-12-23T12:35:18.640873
5579,1181,resolved,2025-12-24T12:35:18.640873
5580,1182,opened,2025-08-27T16:31:57
5581,1182,assigned,2025-08-27T19:11:54.565071
5582,1182,first_response,2025-08-28T07:11:54.565071
5583,1183,opened,2025-09-14T02:32:38
5584,1183,assigned,2025-09-14T03:02:45.961567
5585,1183,first_response,2025-09-14T13:14:37.460043
5586,1183,docs_requested,2025-09-14T15:14:37.460043
5587,1183,docs_received,2025-09-24T18:43:59.302181
5588,1183,resolved,2025-09-25T18:43:59.302181
5589,1184,opened,2025-10-13T21:25:26
5590,1184,assigned,2025-10-13T22:15:49.351681
5591,1184,first_response,2025-10-14T10:48:35.349404
5592,1184,resolved,2025-10-18T22:53:46.670425
5593,1185,opened,2026-01-11T09:40:55
5594,1185,assigned,2026-01-11T11:50:03.511517
5595,1185,first_response,2026-01-12T04:20:37.468111
5596,1185,resolved,2026-01-17T21:07:45.192780
5597,1186,opened,2025-06-01T23:01:06
5598,1186,assigned,2025-06-02T02:50:32.143461
5599,1186,first_response,2025-06-02T05:49:33.760549
5600,1186,resolved,2025-06-10T00:29:24.014864
5601,1187,opened,2025-10-03T02:24:35
5602,1187,assigned,2025-10-03T06:11:58.981292
5603,1187,first_response,2025-10-03T14:12:18.145872
5604,1187,resolved,2025-10-10T09:27:31.100420
5605,1188,opened,2025-09-01T22:04:43
5606,1188,assigned,2025-09-02T01:51:53.652949
5607,1188,first_response,2025-09-02T11:29:51.223309
5608,1188,resolved,2025-09-08T00:44:26.918784
5609,1189,opened,2025-12-30T18:25:19
5610,1189,assigned,2025-12-30T19:59:04.032304
5611,1189,first_response,2025-12-31T18:57:39.110135
5612,1189,resolved,2026-01-09T03:04:33.955351
5613,1190,opened,2025-09-22T16:35:28
5614,1190,assigned,2025-09-22T19:59:51.502416
5615,1190,first_response,2025-09-23T06:21:30.385957
5616,1190,resolved,2025-09-25T13:28:38.783868
5617,1191,opened,2025-04-21T06:44:14
5618,1191,assigned,2025-04-21T10:32:59.961165
5619,1191,first_response,2025-04-21T17:51:45.101651
5620,1191,docs_requested,2025-04-21T19:51:45.101651
5621,1191,docs_received,2025-05-03T19:13:06.991864
5622,1191,escalated,2025-04-23T05:30:49.606434
5623,1191,resolved,2025-05-04T19:13:06.991864
5624,1192,opened,2025-10-05T05:39:03
5625,1192,assigned,2025-10-05T07:21:48.963630
5626,1192,first_response,2025-10-06T08:21:38.278968
5627,1192,resolved,2025-10-09T13:22:49.253629
5628,1193,opened,2025-10-04T19:44:41
5629,1193,assigned,2025-10-04T20:38:58.267612
5630,1193,first_response,2025-10-05T06:42:42.108849
5631,1193,resolved,2025-10-07T16:00:18.867193
5632,1194,opened,2025-12-27T05:17:36
5633,1194,assigned,2025-12-27T06:41:50.912073
5634,1194,first_response,2025-12-27T22:07:03.555459
5635,1194,escalated,2025-12-30T03:09:29.550639
5636,1194,resolved,2026-01-08T01:08:15.710843
5637,1195,opened,2025-08-26T17:22:08
5638,1195,assigned,2025-08-26T19:54:03.320089
5639,1195,first_response,2025-08-27T06:46:32.526879
5640,1195,resolved,2025-09-03T12:06:26.784802
5641,1196,opened,2025-10-06T11:54:57
5642,1196,assigned,2025-10-06T12:51:09.628239
5643,1196,first_response,2025-10-07T00:51:09.628239
5644,1196,docs_requested,2025-10-07T02:51:09.628239
5645,1197,opened,2026-01-24T16:21:15
5646,1197,assigned,2026-01-24T17:05:35.798972
5647,1197,first_response,2026-01-25T04:06:27.644379
5648,1197,escalated,2026-01-27T02:45:16.399260
5649,1197,resolved,2026-02-07T00:50:05.564347
5650,1198,opened,2025-11-17T04:11:46
5651,1198,assigned,2025-11-17T07:06:59.019731
5652,1198,first_response,2025-11-18T02:41:08.700453
5653,1198,docs_requested,2025-11-18T04:41:08.700453
5654,1198,docs_received,2025-11-27T14:34:37.678293
5655,1198,resolved,2025-11-28T14:34:37.678293
5656,1199,opened,2025-06-12T10:41:47
5657,1199,assigned,2025-06-12T12:41:00.182844
5658,1199,first_response,2025-06-13T00:41:00.182844
5659,1200,opened,2025-07-01T22:22:58
5660,1200,assigned,2025-07-01T23:37:02.741850
5661,1200,first_response,2025-07-02T04:30:07.263776
5662,1200,docs_requested,2025-07-02T06:30:07.263776
5663,1200,docs_received,2025-07-17T06:58:45.623237
5664,1200,resolved,2025-07-18T06:58:45.623237
5665,1201,opened,2025-03-20T19:56:36
5666,1201,assigned,2025-03-20T22:18:22.551354
5667,1201,first_response,2025-03-21T04:33:15.765866
5668,1201,resolved,2025-04-02T05:22:42.136728
5669,1202,opened,2025-08-29T23:20:37
5670,1202,assigned,2025-08-30T01:40:15.046987
5671,1202,first_response,2025-08-31T12:06:02.215230
5672,1202,docs_requested,2025-08-31T14:06:02.215230
5673,1202,docs_received,2025-09-09T06:12:39.258332
5674,1202,resolved,2025-09-10T06:12:39.258332
5675,1203,opened,2025-04-11T02:16:29
5676,1203,assigned,2025-04-11T05:39:29.953717
5677,1203,first_response,2025-04-11T22:41:08.769351
5678,1203,resolved,2025-04-22T02:39:06.671880
5679,1204,opened,2026-02-07T08:37:34
5680,1204,assigned,2026-02-07T10:40:11.953025
5681,1204,first_response,2026-02-07T17:07:14.092079
5682,1204,resolved,2026-02-13T02:59:49.130277
5683,1205,opened,2025-04-22T21:39:05
5684,1205,assigned,2025-04-22T23:46:07.738431
5685,1205,first_response,2025-04-23T08:17:22.724472
5686,1205,docs_requested,2025-04-23T10:17:22.724472
5687,1205,docs_received,2025-05-01T11:01:15.649002
5688,1205,resolved,2025-05-02T11:01:15.649002
5689,1206,opened,2026-01-03T12:56:43
5690,1206,assigned,2026-01-03T15:10:56.880775
5691,1206,first_response,2026-01-04T03:10:56.880775
5692,1206,docs_requested,2026-01-04T05:10:56.880775
5693,1207,opened,2026-01-17T03:49:53
5694,1207,assigned,2026-01-17T05:11:29.597289
5695,1207,first_response,2026-01-17T07:44:43.828466
5696,1207,resolved,2026-01-25T09:25:55.524332
5697,1208,opened,2025-11-30T22:43:30
5698,1208,assigned,2025-12-01T00:31:17.122224
5699,1208,first_response,2025-12-01T12:31:17.122224
5700,1209,opened,2025-10-31T07:35:12
5701,1209,assigned,2025-10-31T09:12:04.053064
5702,1209,first_response,2025-10-31T13:32:32.415967
5703,1209,resolved,2025-11-05T20:33:38.675404
5704,1210,opened,2025-11-09T01:23:03
5705,1210,assigned,2025-11-09T04:08:46.610681
5706,1210,first_response,2025-11-09T16:56:46.502878
5707,1210,docs_requested,2025-11-09T18:56:46.502878
5708,1210,docs_received,2025-11-14T15:21:34.593027
5709,1210,resolved,2025-11-15T15:21:34.593027
5710,1211,opened,2025-05-11T18:35:42
5711,1211,assigned,2025-05-11T20:14:31.527463
5712,1211,first_response,2025-05-12T08:23:46.152487
5713,1211,resolved,2025-05-22T10:00:10.379005
5714,1212,opened,2026-01-18T06:10:56
5715,1212,assigned,2026-01-18T09:53:05.158870
5716,1212,first_response,2026-01-18T18:28:17.934165
5717,1212,escalated,2026-01-20T05:13:13.759976
5718,1212,resolved,2026-02-01T01:26:43.537635
5719,1213,opened,2026-01-15T02:47:02
5720,1213,assigned,2026-01-15T03:36:00.379456
5721,1213,first_response,2026-01-15T12:24:22.965438
5722,1213,resolved,2026-01-22T13:29:35.519323
5723,1214,opened,2025-07-22T13:22:18
5724,1214,assigned,2025-07-22T15:12:03.868764
5725,1214,first_response,2025-07-23T03:37:06.072321
5726,1214,resolved,2025-07-30T17:07:44.647616
5727,1215,opened,2025-05-12T16:55:30
5728,1215,assigned,2025-05-12T19:30:20.716910
5729,1215,first_response,2025-05-13T12:12:03.022343
5730,1215,escalated,2025-05-14T16:53:20.236198
5731,1215,resolved,2025-05-24T06:14:23.320189
5732,1216,opened,2025-07-12T00:12:17
5733,1216,assigned,2025-07-12T03:49:52.596962
5734,1216,first_response,2025-07-12T15:00:57.977974
5735,1216,docs_requested,2025-07-12T17:00:57.977974
5736,1216,docs_received,2025-07-23T13:47:53.384540
5737,1216,escalated,2025-07-14T02:53:07.491135
5738,1216,resolved,2025-07-24T13:47:53.384540
5739,1217,opened,2025-10-16T17:49:01
5740,1217,assigned,2025-10-16T21:41:19.015473
5741,1217,first_response,2025-10-17T09:41:19.015473
5742,1218,opened,2025-11-27T03:03:46
5743,1218,assigned,2025-11-27T04:28:11.454517
5744,1218,first_response,2025-11-27T19:28:18.866030
5745,1218,resolved,2025-12-05T11:10:15.042827
5746,1218,reopened,2025-12-10T21:49:28.469647
5747,1219,opened,2025-04-14T07:05:50
5748,1219,assigned,2025-04-14T10:01:49.173804
5749,1219,first_response,2025-04-14T20:21:38.168324
5750,1219,resolved,2025-04-23T05:24:45.330540
5751,1220,opened,2025-08-15T03:53:21
5752,1220,assigned,2025-08-15T07:17:53.592721
5753,1220,first_response,2025-08-16T04:17:02.179427
5754,1220,resolved,2025-08-17T22:54:01.393418
5755,1221,opened,2026-02-28T03:04:46
5756,1221,assigned,2026-02-28T06:13:51.242891
5757,1221,first_response,2026-02-28T08:29:40.037411
5758,1221,docs_requested,2026-02-28T10:29:40.037411
5759,1221,docs_received,2026-03-05T14:20:17.311993
5760,1221,resolved,2026-03-06T14:20:17.311993
5761,1222,opened,2025-06-24T00:22:37
5762,1222,assigned,2025-06-24T02:31:17.655328
5763,1222,first_response,2025-06-24T09:38:56.871823
5764,1222,resolved,2025-06-30T03:51:25.805298
5765,1223,opened,2025-11-18T00:55:51
5766,1223,assigned,2025-11-18T04:37:36.618352
5767,1223,first_response,2025-11-18T21:08:18.040278
5768,1223,resolved,2025-11-24T13:15:47.111910
5769,1224,opened,2025-04-26T14:13:04
5770,1224,assigned,2025-04-26T18:06:44.594270
5771,1224,first_response,2025-04-27T06:06:44.594270
5772,1224,docs_requested,2025-04-27T08:06:44.594270
5773,1225,opened,2025-06-13T06:41:42
5774,1225,assigned,2025-06-13T08:08:05.489947
5775,1225,first_response,2025-06-13T20:08:05.489947
5776,1226,opened,2025-05-04T02:37:19
5777,1226,assigned,2025-05-04T03:19:48.665153
5778,1226,first_response,2025-05-04T15:32:32.735947
5779,1226,docs_requested,2025-05-04T17:32:32.735947
5780,1226,docs_received,2025-05-15T16:33:28.814154
5781,1226,resolved,2025-05-16T16:33:28.814154
5782,1227,opened,2025-12-09T14:12:54
5783,1227,assigned,2025-12-09T17:16:14.391271
5784,1227,first_response,2025-12-10T05:16:14.391271
5785,1227,docs_requested,2025-12-10T07:16:14.391271
5786,1228,opened,2025-07-11T09:41:36
5787,1228,assigned,2025-07-11T10:50:33.579355
5788,1228,first_response,2025-07-11T22:50:33.579355
5789,1228,docs_requested,2025-07-12T00:50:33.579355
5790,1229,opened,2025-06-12T10:54:42
5791,1229,assigned,2025-06-12T11:45:32.131231
5792,1229,first_response,2025-06-12T22:36:28.385131
5793,1229,resolved,2025-06-17T04:34:31.734227
5794,1230,opened,2025-11-25T22:29:50
5795,1230,assigned,2025-11-26T00:10:13.786739
5796,1230,first_response,2025-11-26T14:36:22.888072
5797,1230,resolved,2025-12-03T08:39:45.738705
5798,1231,opened,2025-09-14T09:37:13
5799,1231,assigned,2025-09-14T12:14:14.931476
5800,1231,first_response,2025-09-14T17:38:41.318900
5801,1231,escalated,2025-09-15T20:11:20.126493
5802,1231,resolved,2025-09-27T21:52:16.920329
5803,1232,opened,2025-11-08T21:56:53
5804,1232,assigned,2025-11-09T01:04:56.204010
5805,1232,first_response,2025-11-09T08:26:56.708258
5806,1232,resolved,2025-11-16T14:26:13.709406
5807,1233,opened,2025-08-30T20:24:09
5808,1233,assigned,2025-08-30T21:33:08.037160
5809,1233,first_response,2025-09-02T07:11:49.749094
5810,1233,resolved,2025-09-01T19:42:08.692197
5811,1234,opened,2025-11-09T09:22:23
5812,1234,assigned,2025-11-09T10:27:29.516796
5813,1234,first_response,2025-11-09T22:27:29.516796
5814,1235,opened,2026-01-10T21:43:49
5815,1235,assigned,2026-01-10T23:29:31.878491
5816,1235,first_response,2026-01-11T07:31:08.313752
5817,1235,docs_requested,2026-01-11T09:31:08.313752
5818,1235,docs_received,2026-01-24T01:28:51.415449
5819,1235,resolved,2026-01-25T01:28:51.415449
5820,1236,opened,2026-02-13T02:53:41
5821,1236,assigned,2026-02-13T06:16:34.489782
5822,1236,first_response,2026-02-13T21:47:01.946343
5823,1236,docs_requested,2026-02-13T23:47:01.946343
5824,1236,docs_received,2026-02-18T03:35:55.850358
5825,1236,resolved,2026-02-19T03:35:55.850358
5826,1237,opened,2025-12-31T22:03:17
5827,1237,assigned,2025-12-31T23:59:10.088640
5828,1237,first_response,2026-01-01T07:53:43.654959
5829,1237,docs_requested,2026-01-01T09:53:43.654959
5830,1237,docs_received,2026-01-10T13:30:45.190010
5831,1237,resolved,2026-01-11T13:30:45.190010
5832,1238,opened,2025-04-13T11:14:26
5833,1238,assigned,2025-04-13T13:04:42.538084
5834,1238,first_response,2025-04-13T21:57:56.434183
5835,1238,docs_requested,2025-04-13T23:57:56.434183
5836,1238,docs_received,2025-04-19T22:12:58.836335
5837,1238,resolved,2025-04-20T22:12:58.836335
5838,1239,opened,2025-08-11T18:22:32
5839,1239,assigned,2025-08-11T20:59:55.793859
5840,1239,first_response,2025-08-12T10:25:49.515688
5841,1239,docs_requested,2025-08-12T12:25:49.515688
5842,1239,docs_received,2025-08-20T00:24:12.754721
5843,1239,resolved,2025-08-21T00:24:12.754721
5844,1240,opened,2025-06-24T08:47:08
5845,1240,assigned,2025-06-24T11:02:10.518590
5846,1240,first_response,2025-06-25T00:24:01.336830
5847,1240,resolved,2025-06-29T12:45:35.376873
5848,1241,opened,2025-12-03T02:38:29
5849,1241,assigned,2025-12-03T05:18:37.361455
5850,1241,first_response,2025-12-03T23:23:05.870310
5851,1241,docs_requested,2025-12-04T01:23:05.870310
5852,1241,docs_received,2025-12-14T17:20:51.725384
5853,1241,escalated,2025-12-05T06:34:42.994295
5854,1241,resolved,2025-12-15T17:20:51.725384
5855,1242,opened,2025-07-29T15:31:37
5856,1242,assigned,2025-07-29T19:27:20.557424
5857,1242,first_response,2025-07-30T01:42:19.982534
5858,1242,resolved,2025-08-08T01:23:08.991239
5859,1243,opened,2025-08-31T21:36:18
5860,1243,assigned,2025-08-31T22:45:40.394871
5861,1243,first_response,2025-09-01T07:45:14.263147
5862,1243,docs_requested,2025-09-01T09:45:14.263147
5863,1243,docs_received,2025-09-08T21:10:49.574998
5864,1243,resolved,2025-09-09T21:10:49.574998
5865,1243,reopened,2025-09-17T08:40:04.212562
5866,1244,opened,2025-03-09T06:35:06
5867,1244,assigned,2025-03-09T09:44:59.167433
5868,1244,first_response,2025-03-09T13:09:22.597507
5869,1244,resolved,2025-03-18T19:53:41.114059
5870,1245,opened,2026-01-31T07:42:22
5871,1245,assigned,2026-01-31T10:01:47.762697
5872,1245,first_response,2026-02-01T06:45:59.521957
5873,1245,escalated,2026-02-03T21:33:24.983027
5874,1245,resolved,2026-02-10T15:43:52.679749
5875,1246,opened,2025-11-09T20:40:37
5876,1246,assigned,2025-11-09T23:34:34.438371
5877,1246,first_response,2025-11-10T16:31:32.035392
5878,1246,resolved,2025-11-20T22:11:44.818151
5879,1246,reopened,2025-11-23T02:23:18.013173
5880,1247,opened,2025-12-04T02:44:19
5881,1247,assigned,2025-12-04T06:01:17.974519
5882,1247,first_response,2025-12-04T15:04:37.291859
5883,1247,resolved,2025-12-08T21:43:22.529639
5884,1248,opened,2025-10-01T20:43:53
5885,1248,assigned,2025-10-01T21:24:31.343687
5886,1248,first_response,2025-10-02T09:24:31.343687
5887,1249,opened,2025-08-09T18:30:54
5888,1249,assigned,2025-08-09T21:26:42.216303
5889,1249,first_response,2025-08-11T10:07:25.348307
5890,1249,docs_requested,2025-08-11T12:07:25.348307
5891,1249,docs_received,2025-08-20T11:35:46.040658
5892,1249,resolved,2025-08-21T11:35:46.040658
5893,1250,opened,2025-05-31T21:51:23
5894,1250,assigned,2025-05-31T23:04:06.511453
5895,1250,first_response,2025-06-01T11:04:06.511453
5896,1250,docs_requested,2025-06-01T13:04:06.511453
5897,1251,opened,2025-09-16T10:36:43
5898,1251,assigned,2025-09-16T13:37:06.036868
5899,1251,first_response,2025-09-17T05:45:00.408161
5900,1251,resolved,2025-09-24T13:02:43.365723
5901,1252,opened,2025-07-11T16:51:20
5902,1252,assigned,2025-07-11T19:09:08.070477
5903,1252,first_response,2025-07-12T07:09:08.070477
5904,1253,opened,2026-01-24T00:15:23
5905,1253,assigned,2026-01-24T01:33:08.259099
5906,1253,first_response,2026-01-24T05:23:56.266134
5907,1253,docs_requested,2026-01-24T07:23:56.266134
5908,1253,docs_received,2026-02-03T07:51:34.255144
5909,1253,resolved,2026-02-04T07:51:34.255144
5910,1254,opened,2025-06-26T10:48:48
5911,1254,assigned,2025-06-26T13:28:56.912256
5912,1254,first_response,2025-06-27T07:28:19.992636
5913,1254,docs_requested,2025-06-27T09:28:19.992636
5914,1254,docs_received,2025-07-02T02:03:22.397502
5915,1254,resolved,2025-07-03T02:03:22.397502
5916,1255,opened,2025-04-28T00:45:39
5917,1255,assigned,2025-04-28T04:17:34.097347
5918,1255,first_response,2025-04-28T11:58:33.532658
5919,1255,resolved,2025-05-04T19:27:50.809305
5920,1256,opened,2025-10-14T04:21:40
5921,1256,assigned,2025-10-14T05:42:33.017178
5922,1256,first_response,2025-10-15T06:41:21.504590
5923,1256,docs_requested,2025-10-15T08:41:21.504590
5924,1256,docs_received,2025-10-28T05:54:16.759159
5925,1256,escalated,2025-10-18T01:39:01.513823
5926,1256,resolved,2025-10-29T05:54:16.759159
5927,1256,reopened,2025-11-04T00:32:52.737221
5928,1257,opened,2026-02-02T08:41:19
5929,1257,assigned,2026-02-02T09:30:07.598356
5930,1257,first_response,2026-02-03T03:51:18.076808
5931,1257,docs_requested,2026-02-03T05:51:18.076808
5932,1257,docs_received,2026-02-17T13:20:46.038599
5933,1257,resolved,2026-02-18T13:20:46.038599
5934,1258,opened,2025-07-19T19:25:11
5935,1258,assigned,2025-07-19T23:19:01.127590
5936,1258,first_response,2025-07-20T20:44:41.533257
5937,1258,resolved,2025-07-24T11:30:48.087077
5938,1259,opened,2025-03-26T03:45:12
5939,1259,assigned,2025-03-26T04:33:42.218605
5940,1259,first_response,2025-03-26T16:33:42.218605
5941,1260,opened,2026-01-27T06:09:50
5942,1260,assigned,2026-01-27T06:57:16.734367
5943,1260,first_response,2026-01-28T03:20:05.147983
5944,1260,resolved,2026-02-06T05:25:56.865565
5945,1261,opened,2025-04-25T13:30:31
5946,1261,assigned,2025-04-25T16:58:27.030551
5947,1261,first_response,2025-04-26T07:14:30.827215
5948,1261,escalated,2025-04-27T10:34:43.628448
5949,1261,resolved,2025-05-03T14:52:15.896954
5950,1262,opened,2026-03-04T06:28:36
5951,1262,assigned,2026-03-04T08:45:50.022716
5952,1262,first_response,2026-03-04T14:37:53.673718
5953,1262,docs_requested,2026-03-04T16:37:53.673718
5954,1262,docs_received,2026-03-05T13:17:40.138944
5955,1262,resolved,2026-03-06T13:17:40.138944
5956,1263,opened,2026-02-04T09:25:36
5957,1263,assigned,2026-02-04T13:20:02.784360
5958,1263,first_response,2026-02-04T18:31:57.070295
5959,1263,docs_requested,2026-02-04T20:31:57.070295
5960,1263,docs_received,2026-02-13T23:21:11.943054
5961,1263,resolved,2026-02-14T23:21:11.943054
5962,1264,opened,2025-08-21T10:54:46
5963,1264,assigned,2025-08-21T11:43:00.696179
5964,1264,first_response,2025-08-21T14:50:19.402929
5965,1264,resolved,2025-08-28T01:33:47.761166
5966,1265,opened,2025-05-25T21:16:36
5967,1265,assigned,2025-05-26T00:38:27.340150
5968,1265,first_response,2025-05-26T14:27:46.960576
5969,1265,docs_requested,2025-05-26T16:27:46.960576
5970,1265,docs_received,2025-06-05T00:40:54.016275
5971,1265,resolved,2025-06-06T00:40:54.016275
5972,1266,opened,2026-02-24T11:49:26
5973,1266,assigned,2026-02-24T13:06:45.376048
5974,1266,first_response,2026-02-25T05:04:13.142535
5975,1266,escalated,2026-02-27T01:38:59.652474
5976,1266,resolved,2026-03-06T13:17:40.138944
5977,1267,opened,2026-02-13T21:44:51
5978,1267,assigned,2026-02-13T23:27:47.190371
5979,1267,first_response,2026-02-14T10:32:05.163105
5980,1267,escalated,2026-02-16T09:50:24.975909
5981,1267,resolved,2026-02-23T01:13:35.099478
5982,1268,opened,2026-02-10T21:45:03
5983,1268,assigned,2026-02-10T22:39:55.644689
5984,1268,first_response,2026-02-11T01:57:33.392379
5985,1268,resolved,2026-02-16T20:05:58.625344
5986,1269,opened,2026-03-05T13:10:00
5987,1269,assigned,2026-03-05T15:00:51.637030
5988,1269,first_response,2026-03-06T03:00:51.637030
5989,1269,docs_requested,2026-03-06T05:00:51.637030
5990,1270,opened,2025-06-22T17:34:51
5991,1270,assigned,2025-06-22T18:11:39.665034
5992,1270,first_response,2025-06-22T21:13:26.112343
5993,1270,resolved,2025-07-02T12:55:02.017131
5994,1271,opened,2025-04-09T07:44:58
5995,1271,assigned,2025-04-09T11:20:44.288894
5996,1271,first_response,2025-04-09T14:51:52.970362
5997,1271,escalated,2025-04-11T12:26:41.572958
5998,1271,resolved,2025-04-21T00:15:04.804891
5999,1272,opened,2025-11-21T09:12:19
6000,1272,assigned,2025-11-21T11:58:23.978605
6001,1272,first_response,2025-11-21T23:58:23.978605
6002,1273,opened,2026-02-22T07:33:48
6003,1273,assigned,2026-02-22T11:17:33.062127
6004,1273,first_response,2026-02-22T17:24:24.788329
6005,1273,docs_requested,2026-02-22T19:24:24.788329
6006,1273,docs_received,2026-03-04T13:17:40.139944
6007,1273,escalated,2026-02-25T13:39:29.108582
6008,1273,resolved,2026-03-05T13:17:40.139944
6009,1274,opened,2025-11-15T07:49:31
6010,1274,assigned,2025-11-15T08:25:17.378714
6011,1274,first_response,2025-11-15T21:37:05.176445
6012,1274,docs_requested,2025-11-15T23:37:05.176445
6013,1274,docs_received,2025-11-27T03:34:08.292740
6014,1274,resolved,2025-11-28T03:34:08.292740
6015,1274,reopened,2025-12-12T01:32:22.953644
6016,1275,opened,2025-07-04T23:05:13
6017,1275,assigned,2025-07-05T01:27:39.970289
6018,1275,first_response,2025-07-05T13:27:39.970289
6019,1275,escalated,2025-07-07T12:49:06.388040
6020,1276,opened,2025-12-26T14:48:30
6021,1276,assigned,2025-12-26T16:56:15.578298
6022,1276,first_response,2025-12-27T04:56:15.578298
6023,1277,opened,2025-06-07T05:54:47
6024,1277,assigned,2025-06-07T09:48:32.501217
6025,1277,first_response,2025-06-07T21:48:32.501217
6026,1277,docs_requested,2025-06-07T23:48:32.501217
6027,1277,escalated,2025-06-09T19:02:07.757723
6028,1278,opened,2025-04-14T06:42:38
6029,1278,assigned,2025-04-14T10:00:48.672447
6030,1278,first_response,2025-04-14T18:07:23.300452
6031,1278,resolved,2025-04-17T03:11:03.983315
6032,1279,opened,2025-09-09T11:41:42
6033,1279,assigned,2025-09-09T15:07:49.992499
6034,1279,first_response,2025-09-10T01:33:28.694367
6035,1279,resolved,2025-09-15T11:19:13.757100
6036,1280,opened,2025-06-04T03:47:09
6037,1280,assigned,2025-06-04T06:27:21.035033
6038,1280,first_response,2025-06-04T14:54:51.033784
6039,1280,resolved,2025-06-07T10:10:34.560050
6040,1281,opened,2025-09-26T01:06:20
6041,1281,assigned,2025-09-26T02:42:46.549570
6042,1281,first_response,2025-09-26T14:42:46.549570
6043,1281,docs_requested,2025-09-26T16:42:46.549570
6044,1282,opened,2025-12-03T10:58:09
6045,1282,assigned,2025-12-03T13:48:22.607192
6046,1282,first_response,2025-12-03T21:18:30.980163
6047,1282,resolved,2025-12-13T05:19:16.090181
6048,1283,opened,2025-07-19T17:52:39
6049,1283,assigned,2025-07-19T20:05:40.358084
6050,1283,first_response,2025-07-20T19:19:40.807141
